id,author_sort,title,isbn,identifiers,series,series_index,uuid
"987","Chachra, Deb","How Infrastructure Works: Inside the Systems That Shape Our World","9780593086612","amazon:0593086597,isbn:9780593086612,google:iderEAAAQBAJ,goodreads:112976320,barnesnoble:1143035854","","1.0","dc67310a-1d13-4fbd-9495-437324e95c4f"
"989","Postrel, Virginia","The Power of Glamour: Longing and the Art of Visual Persuasion","9781476718873","amazon:1416561110,goodreads:16130362,barnesnoble:1114314551,google:gHMoK1ZRm1QC,isbn:9781476718873","","1.0","b01dbb2a-a4b3-476e-8da0-8d24eb89ec48"
"991","Cockett, Richard","Vienna: How the City of Ideas Created the Modern World","9780300266535","goodreads:198545389,isbn:9780300266535,google:6Q_VEAAAQBAJ,barnesnoble:1143292985,amazon:0300266537","","1.0","0b94d2b9-61f9-4eec-9d10-b907a30cb7be"
"993","Polanyi, Karl","The Great Transformation: The Political and Economic Origins of Our Time","9780807056431","google:Vgli4QUSOk8C,isbn:9780807056431,mobi-asin:B004H3W3VU,goodreads:53981,amazon:080705643X,barnesnoble:1101798233","","1.0","158f2d23-9f01-414a-868b-4bf47ee909e1"
"996","Chambers, Becky","A Prayer for the Crown-Shy","9781250891266","isbn:9781250891266,goodreads:40864030,amazon:1250891264","Monk and Robot","2.0","06948b42-ed3b-4475-9957-80c10389e22c"
"998","Harkaway, Nick","Titanium Noir","9781472156921","goodreads:62052321,amazon:1472156927,isbn:9781472156921,barnesnoble:1142014154","","1.0","88eca739-02c8-4cfc-9a3d-d24e279e2930"
"999","Monk, Ray","Ludwig Wittgenstein: The Duty of Genius","9781448112678","isbn:9781448112678,goodreads:17431120,barnesnoble:1111302078,mobi-asin:c1aa418c-8ef7-47d5-a9d5-efd5cdcd785a,google:bYIZyldMZL8C","","1.0","f7db0a7f-8d5f-4c5e-9905-14faecd2f62b"
"1000","Chesterton, G. K. & Lethem, Jonathan","The Man Who Was Thursday: A Nightmare","9780307422019","goodreads:7051290,isbn:9780307422019,google:acwJ1GX1wtsC,barnesnoble:1100059635","","1.0","1f7f03bc-07f1-44e4-b98d-bb78c65597c3"
"1002","Ogawa, Yōko & Snyder, Stephen","The Memory Police","9781101870600","goodreads:37004370,amazon:1101870605,isbn:9781101870600","","1.0","940de286-fb67-4fad-9acc-b5135eb504c6"
"1003","Nayler, Ray","The Tusks of Extinction","9781250855534","barnesnoble:1143329894,google:pVC4EAAAQBAJ,amazon:1250855527,isbn:9781250855534,goodreads:127284214","","1.0","6078a35d-3fcf-4b64-8224-1ebef052399d"
"1005","Kaplan, James","3 Shades of Blue: Miles Davis, John Coltrane, Bill Evans, and the Lost Empire of Cool","9780525561019","barnesnoble:1143604644,goodreads:174156154,google:t5zDEAAAQBAJ,isbn:9780525561019,amazon:0525561005","","1.0","0d0a971c-1131-411d-b898-083e647e069d"
"1007","Alderman, Naomi","The Future","9781668025703","isbn:9781668025703,amazon:B0BX7CK5VG,google:AE2xEAAAQBAJ,goodreads:123163147,barnesnoble:1143150649","","1.0","d42037a1-502e-4ed8-b587-9e4f7d5574ea"
"1010","Tolstoy, Leo","Hadji Murád","9791041801619","google:DqnLEAAAQBAJ,isbn:9791041801619,goodreads:135060,url:https://standardebooks.org/ebooks/leo-tolstoy/hadji-murad/aylmer-maude","","1.0","7fceddac-b308-42f8-8140-9ad6186f20f7"
"1011","Blanch, Lesley","Journey Into the Mind's Eye: Fragments of an Autobiography","9780907871545","isbn:9780907871545,barnesnoble:1123548557,goodreads:637045,google:zttmDwAAQBAJ,amazon:1681371936","","1.0","85352402-68fe-42f9-acfc-116800796b22"
"1012","Camus, Albert","The Fall","9780141187945","amazon:0679720227,google:SU9lAAAAMAAJ,isbn:9780141187945,barnesnoble:1100012266,goodreads:11991","","1.0","f55e40fd-abd8-4daf-9966-e30ef1749da0"
"1013","Kurutz, Steven","American Flannel: How a Band of Entrepreneurs Are Bringing the Art and Business of Making Clothes Back Home","9780593329634","goodreads:180603209,isbn:9780593329634,google:k3LFEAAAQBAJ,amazon:0593329619,barnesnoble:1143757952","","1.0","aec70c5a-d2dd-4007-b5fb-a2bf2eef2cae"
"1016","Prasad, Aarathi","Silk","9780008451844","amazon:0008451842,google:xpgY0AEACAAJ,isbn:9780008451844","","1.0","52ecf4f2-2019-4aa5-8760-bfc1cbc5ac45"
"1020","Berger, John","G.","9780307794239","google:0el4SmiqmRkC,isbn:9780307794239,goodreads:11831676","","1.0","17d8dfae-b671-4cb0-893a-09b937cce032"
"1022","Toobin, Jeffrey","Homegrown: Timothy McVeigh and the Rise of Right-Wing Extremism","9781797153087","isbn:9781797153087,google:5R6UEAAAQBAJ,amazon:B0BHTNH6DR,goodreads:62919402","","1.0","5e69a80c-dfd3-4814-abe9-fbde2b53aed5"
"1023","Forster, Edward Morgan","A Passage to India","9780141441160","isbn:9780141441160,amazon:014144116X,google:6WdfQgAACAAJ,goodreads:45195","","1.0","c255138e-31f8-471c-bd0a-9539149d2e62"
"1024","Lermontov, Mikhail & Schwartz, Marian & Shteyngart, Gary","A Hero of Our Time","9780307769817","google:4EgkprA-WJcC,isbn:9780307769817,goodreads:9978071","","1.0","60cd2d22-5899-4c79-a71e-5cf06863a00c"
"1025","Sloan, Robin","Annabel Scheme","","google:hGSUX7FuD5YC,goodreads:11743674,amazon:B004E3XC1S,mobi-asin:B004E3XC1S","","1.0","30307182-9e33-41ce-bf28-6bc39fd03d94"
"1029","Forster, E. M.","A Room With a View","9781620113592","google:PvKpnQAACAAJ,isbn:9781620113592,goodreads:17732983","","1.0","190e0b20-b28a-4cec-befa-ae50188bba1f"
"1030","Dalrymple, William","Return of a King: The Battle for Afghanistan","9781408818305","mobi-asin:B009IRPAUG,isbn:9781408818305,goodreads:18274444,amazon:1408818302","","1.0","7c07597e-90b3-4651-9728-72764e7b18b1"
"1031","Dalrymple, William","In Xanadu","9780307948915","google:eX480Lk89OwC,goodreads:13534859,barnesnoble:1113599812,isbn:9780307948915","","1.0","f68a1576-9987-41a5-b9e6-978c0f753916"
"1032","Storr, Will","The Status Game: On Social Position and How We Use It","9780008354657","isbn:9780008354657,goodreads:58642436,google:RqL6DwAAQBAJ","","1.0","a8cd5258-4d99-4855-9936-ae75733b209e"
"1036","Fleming, Peter","News From Tartary","9781843410034","goodreads:556661,isbn:9781843410034,amazon:1843410036","","1.0","0b5fc391-b418-49ca-b69b-675c7ed2c0cb"
"1037","Kerangal, Maylis de","Eastbound","9781953861504","amazon:1953861504,isbn:9781953861504,goodreads:60853075,google:ILF7EAAAQBAJ","","1.0","4f0bde1f-f478-4ac3-a377-368a2abe16ce"
"1038","Pettyjohn, Stacie","Evolution Not Revolution: Drone Warfare in Russia's 2022 Invasion of Ukraine","","","","1.0","a313a65b-f0fa-4874-b0ff-3d0aa5cf704a"
"1039","Pettyjohn, Stacie & Dennis, Hannah & Campbell, Molly","Swarms over the Strait: Drone Warfare in a Future Fight to Defend Taiwan","","","","1.0","392cc154-9c17-4898-b6a7-0689b9efbdf5"
"1040","Reeves, Keanu & Miéville, China","The Book of Elsewhere","9780593446591","goodreads:202950650,isbn:9780593446591,amazon:0593446593","","1.0","ddd2925f-0081-4aa9-ad56-466cbb90fa8b"
"1041","Beauvoir, Simone De","The Mandarins","9780393318838","google:vmsOLE0QHlkC,goodreads:41197115,isbn:9780393318838","","1.0","b769d5fb-9be9-4586-b90c-d9ea4bbccdb8"
"1042","Faulkner, William","The Wild Palms: [If I Forget Thee, Jerusalem]","9780307792426","goodreads:11439407,mobi-asin:B004JN1CQK,isbn:9780307792426,google:jmi9bKpirnoC","","1.0","06342e3a-00da-432d-b34b-8961cc1a0161"
"1043","Blume, Judy","Forever . . .","9781481414432","amazon:1481414437,isbn:9781481414432,google:nOtnAwAAQBAJ","","1.0","25babd4e-93f5-477a-b845-5ebda2540b78"
"1044","Atwood, Margaret","Oryx and Crake","9780385503853","google:f1rXtAEACAAJ,amazon:0385503857,isbn:9780385503853,goodreads:78435","MaddAddam Trilogy","1.0","38bb71bc-32bd-4abb-bca9-0f625fb026b4"
"1046","Thompson, Craig","Blankets","9781770462182","isbn:9781770462182,barnesnoble:1100089088,amazon:177046218X,google:hE7OEAAAQBAJ,goodreads:25179","","1.0","7d4165a6-0e29-407d-bcd6-9a43dd44cc77"
"1047","Liu, Marjorie","Monstress Volume 1: Awakening","9781632157096","barnesnoble:1123808341,amazon:1632157098,isbn:9781632157096","Monstress Series","1.0","b41a303f-5333-44a6-bb3e-9fb7eb8d8dbf"
"1050","Liu, Marjorie","Monstress Volume 2: The Blood","9781534300415","amazon:1534300414,barnesnoble:1126061997,isbn:9781534300415","Monstress Series","2.0","8cc44150-3e5b-4597-92ab-b9b1a3435202"
"1051","Concrete, Tony","The Witches Cycle, Chapter 02","","","The Witches Cycle","2.0","577b09a6-17ca-4b5a-8370-06f3be1c0c00"
"1052","Concrete, Tony","The Witches Cycle, Chapter 03","","","The Witches Cycle","3.0","ee14bec4-8101-4cbc-b68c-32ea3b9e994b"
"1053","Concrete, Tony","The Witches Cycle, Chapter 01","","","The Witches Cycle","1.0","772c7021-36f3-4101-a3e1-04d7c9c3bd55"
"1054","Concrete, Tony","The Witches Cycle, Chapter 04","","","The Witches Cycle","4.0","a2cfbeac-72e4-4f9b-982f-9c8099d29498"
"1056","Thompson, Craig","Habibi","9780375424144","barnesnoble:1100642540,google:zm2PDQAAQBAJ,amazon:0375424148,goodreads:10138607,isbn:9780375424144","","1.0","52ef25af-0993-472d-9b70-2fec8e7eee4f"
"1057","Nihei, Tsutomu","Blame! 1","9781942993773","isbn:9781942993773,amazon:1942993773,barnesnoble:1122051802","Blame! Series","1.0","796575f9-3e54-4664-bd28-4d819f05acdd"
"1058","Sloan, Robin","Moonbound","9780374610609","amazon:0374610606,goodreads:195790867,barnesnoble:1144024420,isbn:9780374610609","","1.0","57491c3c-f39d-4e8a-84cc-93dfca4ed636"
"1059","Ganzeer","The Solar Grid #1","9781734048759","google:_TE8zgEACAAJ,isbn:9781734048759","The Solar Grid","1.0","62ab0da0-b8a7-4426-8c13-e84baf6e8a1d"
"1061","Concrete, Tony","The Witches Cycle, Chapter 05","","","The Witches Cycle","5.0","11ecaf31-06bc-4595-bd18-e23267d486fc"
"1062","Miller, Peter","Shopkeeping: Stories, Advice, and Observations","9781797228778","barnesnoble:1144035561,amazon:1797228765,google:ak7VEAAAQBAJ,isbn:9781797228778,goodreads:198498336","","1.0","37ce0e61-00a0-4764-8b07-07abe325c69a"
"1063","Miller, Peter","How to Wash the Dishes","9781611807622","google:8JDODwAAQBAJ,amazon:161180762X,goodreads:48594284,barnesnoble:1132005815,isbn:9781611807622","","1.0","63781f67-6c77-427e-9291-d42c36852c82"
"1066","Brodie, Fawn M.","The Devil Drives: A Life of Sir Richard Burton","9780393301663","goodreads:188291,isbn:9780393301663,barnesnoble:1113122259,google:Yohb5hTZ_BAC","","1.0","997e582a-f34c-4098-8ecb-6ae3b41c42ba"
"1067","Boyer, G. Bruce","True Style: The History and Principles of Classic Menswear","9780465053995","google:T_cqCgAAQBAJ,barnesnoble:1121141244,amazon:0465053998,isbn:9780465053995,goodreads:24612271","","1.0","e52aad29-880a-4906-b802-5fee89358810"
"1068","Austen, Jane","Pride and Prejudice","9780393870718","google:7AJMzwEACAAJ,goodreads:53999728,isbn:9780393870718,barnesnoble:1002057084","","1.0","04cb9783-8edb-4d29-b39f-2d1c40c3a067"
"1069","Dickens, Charles","Great Expectations","9780198185918","google:aZOwDwAAQBAJ,isbn:9780198185918,goodreads:31837170","","1.0","38923f56-900b-4f8e-9618-ee1ea33ac76b"
"1070","Pachidamrong, Michael","Ronin of Okane, Volume 3","","","Ronin of Okane","3.0","dc90cfc1-bdc5-48b5-9255-c9a666379762"
"1071","Pachidamrong, Michael","Ronin of Okane, Volume 1","","goodreads:204224763","Ronin of Okane","1.0","b22081e6-0a2a-49f8-b0ba-4d671fb870f4"
"1072","Pachidamrong, Michael","Ronin of Okane, Volume 2","","goodreads:204224816","Ronin of Okane","2.0","f51af8eb-1253-420d-ae04-e44102f2e32d"
"1073","Concrete, Tony","The Witches Cycle, Chapter 06","","","The Witches Cycle","6.0","4a6ce9a7-4750-448e-976c-8e5b5b2a85b2"
"1075","Stephenson, Neal","Polostan","9780008262624","isbn:9780008262624,goodreads:199793426,google:McDg0AEACAAJ","Bomb Light","1.0","b16d2fd6-0382-42f7-a3df-ee3ec7b1c7ee"
"1076","Snyder, Timothy","On Tyranny: Twenty Lessons From the Twentieth Century","9780804190121","amazon:0804190119,barnesnoble:1125454355,isbn:9780804190121,goodreads:33917107,google:3z7cDQAAQBAJ","","1.0","4b9c5918-1949-4638-ba52-9cad10700c75"
"1078","Doctorow, Cory","Red Team Blues","9781804547779","isbn:9781804547779,amazon:1804547778,google:rSnXzwEACAAJ,goodreads:60784417","Martin Hench","1.0","d52f90c4-d4ab-4868-9145-17daef639750"
"1079","Doctorow, Cory","Spill","9781250351692","barnesnoble:1146267662,isbn:9781250351692,google:qfUfEQAAQBAJ,goodreads:218613145","Little Brother","4.0","2a469f4a-fbce-433c-ba9f-263d8a2a81f6"
"1081","Pratchett, Terry","Equal Rites","9780061020698","barnesnoble:1100185712,google:exXrxwEACAAJ,goodreads:34507,isbn:9780061020698,amazon:0061020699","Discworld","3.0","6baf4f77-91f8-4aef-ac72-0eb9a7d56075"
"1082","Allen, Roland","The Notebook: A History of Thinking on Paper","9781771966283","isbn:9781771966283,barnesnoble:1143628066,google:RC5x0AEACAAJ,goodreads:148014534","","1.0","8628ae6f-eed3-4237-b52e-9579485959a5"
"1083","Eisler, Barry","Livia Lone","9781503939660","isbn:9781503939660,mobi-asin:B01DYC113A,google:DH7cjwEACAAJ,barnesnoble:1123744761,goodreads:30046019","A Livia Lone Novel","1.0","8069ff28-6ee8-4aef-9de2-b2fd7960dd08"
"1084","Cadigan, Pat","Synners","9781568581859","goodreads:304806,mobi-asin:a00747ac-5bd2-46cf-a0b3-69c3aef03c33,isbn:9781568581859","","1.0","8f2ae369-c568-4102-9222-1f6c92e13338"
"1085","Highsmith, Patricia","Ripley Under Ground","9780393344745","isbn:9780393344745,google:lEZ1iQWFstoC,goodreads:16175962,barnesnoble:1100880791","Mr. Ripley Series","2.0","7bacbe76-118d-4429-a462-567f5484bfec"
"1087","Didion, Joan","Slouching Towards Bethlehem","9780374521721","barnesnoble:1100167554,google:hxUNAQAAMAAJ,amazon:0374531382,isbn:9780374521721","","1.0","be85ba18-3795-4a00-a93d-0c4b7b0c479e"
"1088","Didion, Joan","The White Album","9780671834449","google:tqyRPwAACAAJ,isbn:9780671834449,barnesnoble:1102902470","","1.0","2da26b92-d833-4777-9cb6-f47e2d177310"
"1089","Wolfe, Thomas","Look Homeward, Angel","9780743297318","amazon:0743297318,isbn:9780743297318,mobi-asin:B000JMKVM6,barnesnoble:1100329576,google:koSYQSSCjKwC,goodreads:12448","","1.0","c643348f-cf23-4789-b3fd-a6df6297ade4"
"1090","Jones, James","From Here to Eternity","9781453215111","goodreads:11066930,google:tfSQV5frAo0C,isbn:9781453215111,barnesnoble:1112324178","","1.0","d1f3057b-c661-4fc1-88b8-8a264d21aad5"
"1096","White, Rowland","Into the Black: The Extraordinary Untold Story of the First Flight of the Space Shuttle Columbia and the Astronauts Who Flew Her","9781501123641","google:sF4JCgAAQBAJ,barnesnoble:1123309087,goodreads:28503503,isbn:9781501123641","","1.0","426319fc-d9e5-42c1-a12e-3a41aeb3a33e"
"1103","Mollick, Ethan","Co-Intelligence: Living and Working With AI","9780593716724","google:r13gEAAAQBAJ,isbn:9780593716724,goodreads:198678736,barnesnoble:1144159618","","1.0","3c575160-20e5-4e88-bd75-3cbd3ddd3615"
"1104","Chbosky, Stephen","The Perks of Being a Wallflower","9780671027346","google:2EaHVYja2boC,isbn:9780671027346,barnesnoble:1100365675","","1.0","9d551298-5b5d-42c3-ad36-810a7074e1f1"
"1108","Homer","The Iliad: Translated by Emily Wilson","9781324076148","google:OcuczwEACAAJ,goodreads:77265004,isbn:9781324076148,barnesnoble:1143278097","","1.0","601de950-bc23-40ed-b4a8-2f9f9c7c7f86"
"1135","Portis, Charles","True Grit","9781590206508","isbn:9781590206508,goodreads:25512108,google:lzuEDwAAQBAJ,barnesnoble:1100041855","","1.0","b47892c3-8cf4-45e4-b1fc-b6a4636e40a0"
"1141","Aoyama, Michiko","What You Are Looking for Is in the Library","9781335005625","goodreads:91274427,isbn:9781335005625","","1.0","ddca88cc-f44e-4cf0-8d83-da696d79cace"
"1142","Yagisawa, Satoshi","Days at the Morisaki Bookshop","9780063278677","goodreads:62047992,isbn:9780063278677","Days at the Morisaki Bookshop","1.0","e7c412c5-afd5-4bdc-9ed2-59de12e38253"
"1143","Bo-reum, Hwang","Welcome to the Hyunam-Dong Bookshop","9781526662286","google:yAIZEQAAQBAJ,goodreads:133938826,isbn:9781526662286","","1.0","281602c6-29b7-4bd6-ac64-5b8937d4b618"
"1144","Ueda, Kenji","Letters From the Ginza Shihodo Stationery Shop","9781786584649","goodreads:215369044,isbn:9781786584649","","1.0","6c2d5f7d-b1f1-4b38-9a64-aef5e5576b4c"
"1147","Doctorow, Cory","Makers","9781429969284","goodreads:6422238,google:wpC2KwbGAJwC,isbn:9781429969284","","1.0","a09e7049-7e50-45e3-99e4-33d42a363e52"
"1154","Fitzgerald, F. Scott","This Side of Paradise","9781620113103","goodreads:32035168,google:WiBEAQAACAAJ,isbn:9781620113103","","1.0","e8cda59f-b7a3-4175-8c22-3ed5a0567d4d"
"1157","Erickson, Steve","Shadowbahn","9780735212015","google:s4vmDQAAQBAJ,isbn:9780735212015,goodreads:31247641","","1.0","b5774eb2-8afa-44a9-8939-db3c78238ebb"
"1169","Palahniuk, Chuck","Fight Club","9780393066395","goodreads:7134111,isbn:9780393066395","","1.0","6d4dabb4-da20-4020-a36e-2d60394f0969"
"1175","Christie, Agatha","Sleeping Murder","9780061752315","isbn:9780061752315,goodreads:10141033,google:kZJ2NzJoVG4C,amazon:0451200195","Miss Marple Mysteries","4.0","44cec609-f41a-4935-bf82-f447e807cb17"
"1179","Fermor, Patrick Leigh","A Time to Keep Silence","9781590175217","google:cpPLWihINaoC,goodreads:18963445,isbn:9781590175217","","1.0","5c3b30fa-1940-4000-8742-b23838d05976"
"1181","Fermor, Patrick Leigh","The Violins of Saint-Jacques","9781590177952","isbn:9781590177952,goodreads:35226780,google:F3dEDQAAQBAJ","","1.0","835e3e84-6c7a-4ec7-a936-b7703f7f3119"
"1184","Card, Orson Scott","Ender’s Game","9780812550702","isbn:9780812550702,goodreads:375802,google:5tCSc9pZPBwC","The Ender Quintet","1.0","07e96fca-184c-48b9-b364-17f3c72ada5b"
"1191","Pelly, Liz","Mood Machine: The Rise of Spotify and the Costs of the Perfect Playlist","9781668083505","barnesnoble:1145682394,amazon:B0CW18TCCF,isbn:9781668083505,goodreads:214151728","","1.0","8465ee3b-b6c1-4b56-83e3-e0455d2bb286"
"1192","Scott, James C.","Two Cheers for Anarchism: Six Easy Pieces on Autonomy, Dignity, and Meaningful Work and Play","9780691161037","goodreads:18730678,google:GmqYDwAAQBAJ,barnesnoble:1117037552,isbn:9780691161037,amazon:0691161038","","1.0","437c2649-e4d4-438e-8660-d0ea7883c6b2"
"1197","Homer","The Odyssey: Translated by Emily Wilson","9780393356250","isbn:9780393356250,barnesnoble:1129773507","","1.0","9ea0dc09-92fe-4953-bd23-4792eb1e9d3c"
"1198","Card, Orson Scott","Speaker for the Dead","9780312853259","isbn:9780312853259,barnesnoble:1100353964,google:GYi1s6OuY-sC,goodreads:7967","The Ender Quintet","2.0","2f868d43-1489-4dcb-b516-fcc7257e114c"
"1202","Morrison, Ewan","For Emma: A Novel","9781648211430","goodreads:223108628,google:dmU7EQAAQBAJ,isbn:9781648211430,barnesnoble:1146760899","","1.0","84152c19-9152-450f-a830-ff021bd6694b"
"1207","Huysmans, Joris-Karl","Against Nature","9780141906607","goodreads:22071156,barnesnoble:1116811421,google:1RfMXlqywdQC,isbn:9780141906607","","1.0","e1d887cf-fcba-47c0-b872-e76e904ee2e0"
"1210","Wilde, Oscar","The Picture of Dorian Gray","9781620115060","barnesnoble:1116668152,isbn:9781620115060,goodreads:25930444","","1.0","dc7b24c1-3bdc-4a02-bd1a-3eb5034cfb7a"
"1211","Levin, Yuval","The Great Debate: Edmund Burke, Thomas Paine, and the Birth of Right and Left","9780465040940","isbn:9780465040940,goodreads:19141492,barnesnoble:1114766781,google:YRE5AAAAQBAJ","","1.0","4be2a082-f731-4ff4-84c0-1d7086dfdbc8"
"1213","Nabokov, Vladimir","Pnin","9781400041985","google:_Kt79yEeCDcC,goodreads:30593,barnesnoble:1100271756,isbn:9781400041985","","1.0","b923fb3f-bd6e-47b8-b7e4-ffbf99bcdd66"
"1214","El-Mohtar, Amal & Gladstone, Max","This Is How You Lose the Time War","9781534430990","barnesnoble:1129709862,google:21_RDwAAQBAJ,goodreads:43352954,isbn:9781534430990","","1.0","d85d13a1-d293-4dcf-abb3-45d3afe4d6c2"
"1219","Nayler, Ray","Where the Axe Is Buried","9781399627894","isbn:9781399627894,barnesnoble:1145466667,goodreads:211934965,google:f2Yi0QEACAAJ","","1.0","2b55ab41-a919-4dc6-8bc5-97896f01dd06"
"1224","Flusser, Alan","Dressing the Man: Mastering the Art of Permanent Fashion","9780060191443","isbn:9780060191443,barnesnoble:1005151591","","1.0","d19b9b0f-b19e-4588-b982-71f12c043998"
"1228","Virgil & McGill, Scott & Wright, Susannah","The Aeneid","9781324096436","goodreads:218569816,barnesnoble:1148382162,google:P0Lj0AEACAAJ,isbn:9781324096436","","1.0","e7d649e9-d66c-4306-8004-eb28344dbe29"
"1236","Mann, Thomas & Heim, Michael Henry","Death in Venice","9780061828171","goodreads:10155566,isbn:9780061828171,google:Zt8Mthjp4PYC","","1.0","4b3aa9bd-1dbd-4f55-8d22-9b39197ab80e"
"1240","Martine, Arkady","Rose/House","9781250387516","goodreads:52263339,google:DvoLEQAAQBAJ,isbn:9781250387516","","1.0","7a76c333-4c23-4775-8b42-84d5a469430a"
